accuracy,loss,acc_convergence,acc_valid,loss_valid,parameters,hidden_nodes,filters,filter_size,pooling_size,pooling_type,dropout
0.4183,1.8706,0,True,True,12439,31,14,"(2, 2)","(5, 5)",average,62
0.1461,3.0322,0,True,True,398587,24,84,"(3, 3)","(2, 2)",max,54
0.9198,0.284,0,True,True,306482,137,87,"(3, 3)","(5, 5)",max,48
0.9594,0.1721,0,True,True,369748,46,47,"(4, 4)","(2, 2)",average,15
0.9695,0.1352,0,True,True,74447,79,11,"(4, 4)","(3, 3)",max,19
0.9413,0.2629,0,True,True,122451,139,33,"(4, 4)","(5, 5)",max,67
0.9677,0.1383,0,True,True,1533608,244,77,"(2, 2)","(3, 3)",average,24
0.8229,0.6472,0,True,True,377378,63,73,"(3, 3)","(3, 3)",max,56
0.9618,0.1535,10,True,False,1324755,99,68,"(2, 2)","(2, 2)",average,19
0.7693,0.754,10,True,True,20074,168,3,"(2, 2)","(5, 5)",average,4
0.8885,0.4314,0,True,True,22562,188,3,"(4, 4)","(5, 5)",max,17
0.8973,0.3651,0,True,True,65102,95,13,"(3, 3)","(4, 4)",average,4
0.9272,0.2972,0,True,True,283343,152,37,"(3, 3)","(4, 4)",max,62
0.578,1.3098,0,True,True,97151,47,80,"(2, 2)","(5, 5)",average,46
0.9508,0.1983,0,True,True,845003,119,87,"(2, 2)","(3, 3)",average,25
0.7723,0.9357,0,True,True,12747,33,2,"(4, 4)","(2, 2)",average,54
0.9414,0.2341,0,True,True,117873,169,18,"(4, 4)","(4, 4)",average,23
0.9433,0.2611,0,True,True,79357,41,23,"(4, 4)","(3, 3)",max,23
0.8353,0.6547,0,True,True,176178,118,57,"(4, 4)","(5, 5)",average,67
0.8651,0.483,0,True,True,151634,45,67,"(3, 3)","(4, 4)",average,21
0.9667,0.1547,4,False,False,2239898,155,85,"(5, 5)","(2, 2)",average,9
0.9674,0.1331,0,True,True,340371,190,48,"(5, 5)","(4, 4)",average,20
0.8631,0.5682,0,True,True,300653,50,35,"(5, 5)","(2, 2)",max,61
0.9642,0.1612,0,True,True,569303,115,25,"(3, 3)","(2, 2)",average,35
0.9471,0.2169,0,True,True,588339,133,54,"(2, 2)","(3, 3)",average,13
0.9607,0.157,7,False,False,469198,103,23,"(2, 2)","(2, 2)",max,4
0.9444,0.2595,0,True,True,1076469,130,42,"(2, 2)","(2, 2)",max,58
0.1487,2.9356,0,True,True,34555,15,84,"(3, 3)","(5, 5)",average,27
0.8562,0.5365,0,True,True,479862,28,87,"(2, 2)","(2, 2)",average,25
0.9141,0.3706,0,True,True,206319,99,80,"(4, 4)","(5, 5)",max,55
0.9793,0.0839,10,True,True,2012651,222,46,"(3, 3)","(2, 2)",max,41
0.9221,0.3056,0,True,True,225209,250,34,"(4, 4)","(5, 5)",average,51
0.6784,1.1341,0,True,True,462431,27,100,"(4, 4)","(2, 2)",max,54
0.8267,0.593,0,True,True,139267,151,35,"(2, 2)","(5, 5)",average,39
0.9703,0.1302,0,True,True,693145,150,27,"(5, 5)","(2, 2)",average,59
0.9789,0.0984,0,True,True,259231,234,42,"(5, 5)","(5, 5)",max,33
0.9501,0.2006,0,True,True,547095,36,77,"(3, 3)","(2, 2)",average,13
0.9108,0.4383,0,True,True,341404,60,69,"(4, 4)","(3, 3)",max,58
0.947,0.2358,10,True,False,52529,137,2,"(5, 5)","(2, 2)",average,22
0.9042,0.3468,0,True,True,74063,201,4,"(2, 2)","(3, 3)",max,41
0.5622,1.4213,0,True,True,1975,15,3,"(4, 4)","(5, 5)",average,30
0.9718,0.1315,0,True,True,578999,75,94,"(4, 4)","(3, 3)",max,43
0.7717,0.9904,0,True,True,236443,27,51,"(4, 4)","(2, 2)",max,40
0.8838,0.4437,0,True,True,34049,114,10,"(4, 4)","(5, 5)",max,69
0.9849,0.073,10,True,True,526836,250,57,"(4, 4)","(4, 4)",max,21
0.6886,1.0003,0,True,True,78847,67,44,"(4, 4)","(5, 5)",average,67
0.9226,0.332,0,True,True,250865,223,22,"(3, 3)","(4, 4)",average,58
0.9761,0.1015,8,True,False,486144,255,11,"(5, 5)","(2, 2)",average,35
0.9234,0.2971,0,True,True,244053,78,38,"(2, 2)","(3, 3)",max,38
0.9123,0.3237,0,True,True,354917,194,71,"(3, 3)","(5, 5)",average,14
0.9723,0.1177,7,False,False,923695,120,39,"(3, 3)","(2, 2)",average,13
0.9245,0.3049,0,True,True,383486,188,79,"(4, 4)","(5, 5)",average,58
0.9655,0.1291,0,True,True,2007016,126,81,"(2, 2)","(2, 2)",max,33
0.9769,0.1001,9,True,False,915831,220,21,"(3, 3)","(2, 2)",average,30
0.9717,0.1176,0,True,True,1241219,114,64,"(4, 4)","(2, 2)",average,45
0.9631,0.1593,0,True,True,144055,124,44,"(4, 4)","(5, 5)",max,41
0.9767,0.1086,0,True,True,245467,156,60,"(5, 5)","(5, 5)",max,37
0.7647,0.8354,0,True,True,38199,87,8,"(3, 3)","(4, 4)",average,68
0.9624,0.1456,9,True,False,558831,152,100,"(4, 4)","(4, 4)",average,8
0.9306,0.3004,0,True,True,442202,205,43,"(3, 3)","(4, 4)",average,62
0.9129,0.3142,10,True,False,146519,130,22,"(3, 3)","(4, 4)",average,6
0.9774,0.0991,10,True,False,3571625,217,97,"(4, 4)","(2, 2)",average,32
0.9658,0.1467,9,True,False,32555,65,7,"(5, 5)","(3, 3)",max,3
0.9444,0.2317,0,True,True,91247,40,59,"(5, 5)","(4, 4)",max,11
0.7662,0.8084,0,True,True,44213,14,61,"(3, 3)","(4, 4)",average,11
0.8398,0.5929,0,True,True,294935,78,76,"(2, 2)","(4, 4)",max,51
0.9389,0.267,0,True,True,171589,69,30,"(3, 3)","(3, 3)",average,22
0.9659,0.1259,8,False,False,793150,231,69,"(3, 3)","(4, 4)",max,14
0.971,0.1357,4,False,False,685471,154,26,"(5, 5)","(2, 2)",max,3
0.9771,0.0994,0,True,True,1816175,159,58,"(3, 3)","(2, 2)",max,35
0.892,0.4264,0,True,True,839582,54,79,"(2, 2)","(2, 2)",max,50
0.9776,0.1034,10,True,False,841277,258,19,"(5, 5)","(2, 2)",max,41
0.9787,0.103,6,False,False,4047455,251,82,"(3, 3)","(2, 2)",max,21
0.9762,0.1085,0,True,True,1096367,96,67,"(5, 5)","(2, 2)",max,36
0.9724,0.1223,8,False,False,1916487,141,80,"(4, 4)","(2, 2)",max,17
0.7933,0.7462,0,True,True,52135,48,21,"(3, 3)","(4, 4)",max,50
0.9042,0.4243,0,True,True,323619,93,53,"(5, 5)","(3, 3)",max,67
0.913,0.4282,0,True,True,66847,34,29,"(5, 5)","(3, 3)",max,37
0.6715,1.0592,0,True,True,11381,29,13,"(4, 4)","(5, 5)",max,58
0.9032,0.3952,0,True,True,147575,60,37,"(5, 5)","(3, 3)",average,20
0.9558,0.1834,0,True,True,162863,251,24,"(4, 4)","(5, 5)",max,64
0.8678,0.4856,0,True,True,210459,148,54,"(5, 5)","(5, 5)",average,59
0.9173,0.2918,10,True,True,177039,187,36,"(2, 2)","(5, 5)",max,11
0.9672,0.1405,10,True,True,203935,115,68,"(4, 4)","(5, 5)",max,10
0.7782,0.7532,0,True,True,52837,66,30,"(2, 2)","(5, 5)",average,11
0.9806,0.0848,0,True,True,1620251,183,52,"(5, 5)","(2, 2)",max,31
0.9667,0.131,10,True,False,338951,187,70,"(4, 4)","(5, 5)",max,21
0.9647,0.1261,0,True,True,659027,156,85,"(3, 3)","(4, 4)",max,25
0.9155,0.2872,0,True,True,327818,248,51,"(2, 2)","(5, 5)",max,26
0.9607,0.1761,0,True,True,982033,129,93,"(4, 4)","(3, 3)",average,47
0.9101,0.2942,9,False,False,227677,207,42,"(3, 3)","(5, 5)",average,3
0.7666,0.8644,0,True,True,104543,179,11,"(2, 2)","(4, 4)",average,70
0.893,0.3513,0,True,True,382863,219,68,"(2, 2)","(5, 5)",max,38
0.8987,0.3971,0,True,True,323467,115,76,"(4, 4)","(4, 4)",max,68
0.9612,0.1488,0,True,True,1083924,204,65,"(2, 2)","(3, 3)",max,38
0.9479,0.1826,10,True,True,734423,185,80,"(2, 2)","(4, 4)",max,23
0.9387,0.2429,0,True,True,484138,231,81,"(5, 5)","(5, 5)",average,47
0.9411,0.2564,0,True,True,512245,139,74,"(3, 3)","(4, 4)",max,66
0.9529,0.1678,7,False,False,469340,197,93,"(3, 3)","(5, 5)",max,5
0.9667,0.1248,0,True,True,736767,190,78,"(3, 3)","(4, 4)",max,42
0.8536,0.5716,0,True,True,127486,27,57,"(3, 3)","(3, 3)",max,15
0.8348,0.6346,0,True,True,336695,46,37,"(3, 3)","(2, 2)",average,60
0.9535,0.1973,10,True,False,62135,57,16,"(5, 5)","(3, 3)",average,2
0.3264,2.4248,0,True,True,181818,34,27,"(2, 2)","(2, 2)",max,58
0.9035,0.3646,0,True,True,189890,88,43,"(2, 2)","(4, 4)",average,3
0.9006,0.4205,0,True,True,151243,84,48,"(4, 4)","(4, 4)",average,46
0.97,0.1442,5,False,False,2859407,184,79,"(3, 3)","(2, 2)",max,10
0.8985,0.3842,0,True,True,47328,105,5,"(3, 3)","(3, 3)",average,39
0.7945,0.7583,0,True,True,17292,215,1,"(4, 4)","(4, 4)",average,51
0.9689,0.1197,10,True,True,284009,129,85,"(4, 4)","(5, 5)",max,15
0.9622,0.1619,0,True,True,83251,72,30,"(5, 5)","(4, 4)",max,41
0.9718,0.1209,7,False,False,2239898,155,85,"(5, 5)","(2, 2)",max,24
0.9401,0.2156,0,True,True,277359,195,17,"(2, 2)","(3, 3)",max,61
0.9548,0.1723,10,True,True,1412432,258,67,"(2, 2)","(3, 3)",average,23
0.9615,0.1438,9,True,False,1539889,245,77,"(2, 2)","(3, 3)",average,20
0.9757,0.1116,7,False,False,323082,256,15,"(4, 4)","(3, 3)",max,22
0.8912,0.433,0,True,True,52250,53,19,"(3, 3)","(4, 4)",average,34
0.7652,0.856,0,True,True,156927,34,69,"(5, 5)","(3, 3)",average,50
0.9444,0.247,0,True,True,1462057,100,86,"(4, 4)","(2, 2)",average,53
0.6184,1.2539,0,True,True,72675,32,58,"(5, 5)","(4, 4)",average,54
0.9761,0.1044,9,True,True,998631,187,27,"(3, 3)","(2, 2)",average,34
0.9778,0.0984,10,True,True,114515,151,28,"(5, 5)","(5, 5)",max,15
0.9728,0.1265,0,True,True,1502990,97,91,"(5, 5)","(2, 2)",average,31
0.9562,0.2066,0,True,True,352472,156,61,"(4, 4)","(4, 4)",max,67
0.9566,0.2032,0,True,True,486651,82,30,"(3, 3)","(2, 2)",max,41
0.8613,0.5073,0,True,True,200117,98,79,"(3, 3)","(5, 5)",average,40
0.9572,0.1956,0,True,True,288683,92,84,"(5, 5)","(4, 4)",average,15
0.9703,0.1298,5,False,False,1460040,238,75,"(4, 4)","(3, 3)",average,6
0.9248,0.2901,0,True,True,133995,139,36,"(5, 5)","(5, 5)",average,24
0.9296,0.2755,0,True,True,226997,189,46,"(3, 3)","(5, 5)",max,52
0.9649,0.1426,4,False,False,4210675,255,84,"(2, 2)","(2, 2)",max,6
0.9748,0.1118,0,True,True,138602,236,15,"(4, 4)","(4, 4)",max,47
0.9317,0.2675,0,True,True,239269,117,78,"(5, 5)","(5, 5)",average,15
0.9591,0.1613,0,True,True,569136,182,85,"(4, 4)","(4, 4)",average,36
0.9635,0.1373,0,True,True,797859,252,86,"(5, 5)","(4, 4)",average,31
0.9786,0.0957,0,True,True,2119451,164,76,"(5, 5)","(2, 2)",average,51
0.9721,0.1123,7,False,False,1556369,254,75,"(3, 3)","(3, 3)",average,10
0.9688,0.1218,0,True,True,3517232,245,73,"(2, 2)","(2, 2)",max,52
0.886,0.4245,0,True,True,82499,92,33,"(5, 5)","(5, 5)",average,46
0.5635,1.4148,0,True,True,84312,19,87,"(3, 3)","(4, 4)",average,43
0.8784,0.421,0,True,True,45651,49,18,"(2, 2)","(4, 4)",max,9
0.9694,0.131,0,True,True,1339257,226,30,"(2, 2)","(2, 2)",average,46
0.968,0.1356,0,True,True,740147,116,98,"(5, 5)","(3, 3)",average,23
0.8841,0.4682,0,True,True,80895,48,20,"(4, 4)","(3, 3)",average,44
0.9431,0.2234,0,True,True,84284,34,65,"(4, 4)","(4, 4)",max,11
0.9097,0.3714,0,True,True,47995,130,4,"(3, 3)","(3, 3)",average,50
0.8447,0.57,0,True,True,192311,214,34,"(3, 3)","(5, 5)",average,64
0.9695,0.1319,0,True,True,402959,152,53,"(3, 3)","(4, 4)",max,28
0.9521,0.2161,0,True,True,2306021,202,58,"(2, 2)","(2, 2)",average,61
0.9717,0.1248,4,False,False,3465858,235,75,"(2, 2)","(2, 2)",max,3
0.9619,0.1497,6,False,False,1040187,223,57,"(2, 2)","(3, 3)",max,8
0.9769,0.1218,0,True,True,167523,138,32,"(5, 5)","(4, 4)",max,48
0.9687,0.1257,0,True,True,721435,196,74,"(3, 3)","(4, 4)",max,31
0.9654,0.1323,8,True,False,2225117,138,82,"(2, 2)","(2, 2)",max,18
0.9589,0.1589,10,True,False,682931,108,37,"(5, 5)","(2, 2)",average,24
0.9665,0.154,6,False,False,160079,222,4,"(4, 4)","(2, 2)",max,11
0.9802,0.0882,0,True,True,592151,183,88,"(4, 4)","(4, 4)",max,34
0.8066,0.7084,0,True,True,2201831,123,91,"(3, 3)","(2, 2)",max,68
0.9712,0.1214,0,True,True,2628941,182,85,"(5, 5)","(2, 2)",average,53
0.8406,0.6495,0,True,True,301146,37,99,"(3, 3)","(3, 3)",max,45
0.9776,0.1005,0,True,True,1361550,123,65,"(5, 5)","(2, 2)",max,21
0.9714,0.1265,0,True,True,779043,216,98,"(5, 5)","(4, 4)",average,28
0.9756,0.0986,0,True,True,441068,233,73,"(5, 5)","(5, 5)",max,42
0.9247,0.3361,0,True,True,512385,174,59,"(3, 3)","(4, 4)",average,61
0.9378,0.2445,0,True,True,900881,152,30,"(2, 2)","(2, 2)",average,6
0.9712,0.1158,0,True,True,935637,166,33,"(5, 5)","(2, 2)",average,47
0.9155,0.3431,0,True,True,131822,93,7,"(2, 2)","(2, 2)",average,38
0.9345,0.25,0,True,True,181329,154,45,"(3, 3)","(5, 5)",max,50
0.9734,0.1096,0,True,True,682331,248,16,"(4, 4)","(2, 2)",average,54
0.9713,0.1206,8,False,False,272123,133,31,"(5, 5)","(3, 3)",average,7
0.9728,0.1184,0,True,True,2986301,230,66,"(2, 2)","(2, 2)",average,39
0.8776,0.4825,0,True,True,91742,36,67,"(4, 4)","(4, 4)",average,30
0.9815,0.0987,0,True,True,668247,248,73,"(5, 5)","(4, 4)",max,65
0.9413,0.2804,0,True,True,400367,193,56,"(4, 4)","(4, 4)",average,64
0.944,0.2414,0,True,True,852511,120,36,"(2, 2)","(2, 2)",average,42
0.9569,0.1723,5,False,False,508082,126,49,"(4, 4)","(3, 3)",average,0
0.9754,0.1046,6,False,False,572349,210,74,"(4, 4)","(4, 4)",max,7
0.7796,0.7617,0,True,True,82811,159,19,"(2, 2)","(5, 5)",average,57
0.6659,1.1956,0,True,True,324407,41,40,"(3, 3)","(2, 2)",max,59
0.9332,0.2407,9,True,False,276583,147,72,"(5, 5)","(5, 5)",average,4
0.9486,0.2117,0,True,True,1347755,199,83,"(2, 2)","(3, 3)",average,51
0.9802,0.0845,0,True,True,902364,244,45,"(4, 4)","(3, 3)",max,52
0.795,0.659,10,True,False,36527,253,4,"(2, 2)","(5, 5)",average,7
0.9835,0.0706,0,True,True,776459,248,48,"(5, 5)","(3, 3)",max,34
0.9494,0.184,0,True,True,161118,157,39,"(3, 3)","(5, 5)",max,18
0.96,0.1948,0,True,True,1630577,232,86,"(4, 4)","(3, 3)",average,70
0.5068,1.7163,0,True,True,141150,16,51,"(4, 4)","(2, 2)",average,62
0.6368,1.2527,0,True,True,51526,90,21,"(2, 2)","(5, 5)",average,69
0.9762,0.11,4,False,False,526247,206,39,"(5, 5)","(3, 3)",max,2
0.9341,0.273,0,True,True,675959,194,70,"(3, 3)","(4, 4)",average,56
0.698,1.0057,0,True,True,200111,59,68,"(2, 2)","(4, 4)",max,45
0.9108,0.3605,0,True,True,100443,164,7,"(3, 3)","(3, 3)",average,68
0.9775,0.0956,0,True,True,2290871,137,85,"(3, 3)","(2, 2)",average,38
0.7896,0.7995,0,True,True,100958,80,15,"(2, 2)","(3, 3)",average,49
0.9263,0.2938,0,True,True,332848,147,87,"(5, 5)","(5, 5)",average,40
0.8086,0.7285,0,True,True,181532,32,33,"(4, 4)","(2, 2)",average,17
0.6399,1.1733,0,True,True,40667,36,40,"(5, 5)","(5, 5)",average,68
0.9488,0.2338,0,True,True,356212,233,41,"(4, 4)","(4, 4)",average,66
0.9642,0.1455,6,False,False,209125,178,23,"(3, 3)","(4, 4)",max,0
0.983,0.0823,8,True,True,668322,198,41,"(4, 4)","(3, 3)",max,23
0.9677,0.1401,0,True,True,317825,153,25,"(4, 4)","(3, 3)",average,42
0.7377,0.9717,0,True,True,281181,52,66,"(2, 2)","(3, 3)",average,49
0.71,0.9727,0,True,True,148628,56,53,"(2, 2)","(4, 4)",max,50
0.9483,0.2243,9,False,False,151477,96,42,"(4, 4)","(4, 4)",average,0
0.7371,0.8981,0,True,True,353915,138,100,"(3, 3)","(5, 5)",average,70
0.9812,0.0888,0,True,True,181103,235,20,"(5, 5)","(4, 4)",max,38
0.891,0.3726,9,False,False,38448,225,5,"(5, 5)","(5, 5)",average,6
0.9687,0.1423,0,True,True,196867,40,74,"(5, 5)","(3, 3)",max,13
0.9424,0.1992,8,False,False,762305,244,38,"(2, 2)","(3, 3)",average,2
0.9775,0.0926,0,True,True,1222407,151,99,"(4, 4)","(3, 3)",max,31
0.4661,1.7247,0,True,True,63649,30,42,"(2, 2)","(4, 4)",max,62
0.9428,0.2281,0,True,True,370479,151,66,"(5, 5)","(4, 4)",average,63
0.8591,0.5297,0,True,True,122276,76,61,"(4, 4)","(5, 5)",average,48
0.9536,0.1759,0,True,True,456117,105,53,"(2, 2)","(3, 3)",max,23
0.9418,0.2437,0,True,True,292487,117,67,"(5, 5)","(4, 4)",average,52
0.9745,0.1093,10,True,True,1884115,251,92,"(3, 3)","(3, 3)",average,28
0.9641,0.1458,10,True,True,450003,226,24,"(3, 3)","(3, 3)",average,26
0.939,0.215,0,True,True,414932,160,13,"(2, 2)","(2, 2)",max,40
0.8984,0.38,0,True,True,98253,105,35,"(4, 4)","(5, 5)",average,33
0.9564,0.1809,0,True,True,546811,100,32,"(4, 4)","(2, 2)",average,54
0.9603,0.1573,0,True,True,532619,218,66,"(5, 5)","(4, 4)",average,55
0.9791,0.0981,7,False,False,169461,142,45,"(5, 5)","(5, 5)",max,3
0.8238,0.567,0,True,True,41087,187,7,"(2, 2)","(5, 5)",max,11
0.7093,0.9547,0,True,True,188286,97,75,"(3, 3)","(5, 5)",average,68
0.98,0.0943,9,True,False,174227,226,20,"(5, 5)","(4, 4)",max,32
0.5372,1.4458,0,True,True,140180,68,41,"(2, 2)","(4, 4)",max,69
0.9718,0.1115,6,False,False,1072968,175,75,"(3, 3)","(3, 3)",max,14
0.9261,0.3073,0,True,True,130007,22,34,"(5, 5)","(2, 2)",average,9
0.921,0.2945,0,True,True,105213,250,15,"(3, 3)","(5, 5)",max,57
0.9798,0.1022,0,True,True,1306535,128,60,"(4, 4)","(2, 2)",max,44
0.9431,0.2174,0,True,True,449933,186,94,"(4, 4)","(5, 5)",average,15
0.9733,0.1131,8,True,False,1195799,141,43,"(3, 3)","(2, 2)",max,22
0.9784,0.101,6,False,False,394421,227,10,"(5, 5)","(2, 2)",max,18
0.9658,0.1468,0,True,True,1779403,133,68,"(2, 2)","(2, 2)",average,19
0.8821,0.4534,0,True,True,248018,110,45,"(2, 2)","(4, 4)",average,37
0.9334,0.257,0,True,True,137061,238,21,"(5, 5)","(5, 5)",average,52
0.7665,0.8247,0,True,True,77043,28,33,"(3, 3)","(3, 3)",average,22
0.8901,0.4368,0,True,True,261899,77,68,"(3, 3)","(4, 4)",average,52
0.7595,0.7873,0,True,True,96993,73,51,"(2, 2)","(5, 5)",max,46
0.7136,0.9727,0,True,True,29568,70,15,"(2, 2)","(5, 5)",average,46
0.9511,0.2113,0,True,True,59627,95,9,"(5, 5)","(3, 3)",average,27
0.9203,0.3154,0,True,True,531022,69,39,"(2, 2)","(2, 2)",max,34
0.8539,0.4946,0,True,True,144743,194,28,"(2, 2)","(5, 5)",average,7
0.9783,0.0994,8,True,False,1747193,177,58,"(5, 5)","(2, 2)",average,20
0.9752,0.1169,4,False,False,1059117,148,42,"(4, 4)","(2, 2)",max,2
0.4408,1.7962,0,True,True,15287,17,32,"(3, 3)","(5, 5)",average,50
0.876,0.4517,0,True,True,222980,141,61,"(3, 3)","(5, 5)",average,38
0.8935,0.4045,0,True,True,69779,32,78,"(5, 5)","(5, 5)",average,5
0.9065,0.3817,0,True,True,83467,28,44,"(5, 5)","(3, 3)",average,4
0.9822,0.0787,10,True,True,358051,235,23,"(5, 5)","(3, 3)",max,36
0.9541,0.1775,0,True,True,1578813,206,94,"(2, 2)","(3, 3)",max,48
0.8904,0.3763,0,True,True,114311,131,33,"(2, 2)","(5, 5)",max,28
0.9132,0.3541,0,True,True,218797,256,10,"(2, 2)","(3, 3)",average,70
0.9667,0.1489,0,True,True,157007,178,23,"(5, 5)","(4, 4)",average,26
0.9515,0.1924,10,True,True,407108,71,29,"(2, 2)","(2, 2)",average,6
0.9743,0.1113,0,True,True,2728047,220,63,"(3, 3)","(2, 2)",max,37
0.9427,0.2539,0,True,True,234167,70,89,"(5, 5)","(4, 4)",average,34
0.7902,0.7006,0,True,True,216930,85,99,"(3, 3)","(5, 5)",average,39
0.9301,0.2747,0,True,True,209912,146,55,"(4, 4)","(5, 5)",average,33
0.4874,1.5946,0,True,True,68035,46,56,"(3, 3)","(5, 5)",max,65
0.9795,0.09,0,True,True,2477695,243,60,"(4, 4)","(2, 2)",max,51
0.9601,0.1543,0,True,True,925895,233,80,"(3, 3)","(4, 4)",average,25
0.9773,0.0955,10,True,True,726640,247,59,"(3, 3)","(4, 4)",max,23
0.9808,0.0997,0,True,True,638519,219,79,"(5, 5)","(4, 4)",max,55
0.974,0.102,0,True,True,822275,258,64,"(3, 3)","(4, 4)",max,39
0.7564,0.9353,0,True,True,101057,17,34,"(5, 5)","(2, 2)",average,16
0.7559,0.8367,0,True,True,68939,40,64,"(4, 4)","(5, 5)",average,34
0.979,0.0961,0,True,True,1254101,101,73,"(4, 4)","(2, 2)",max,32
0.9284,0.272,0,True,True,134639,136,37,"(5, 5)","(5, 5)",average,18
0.9012,0.3507,0,True,True,75448,97,29,"(3, 3)","(5, 5)",max,42
0.984,0.0722,0,True,True,338323,142,64,"(5, 5)","(4, 4)",max,25
0.6325,1.2014,0,True,True,184145,86,82,"(4, 4)","(5, 5)",average,63
0.9373,0.2568,0,True,True,366971,92,80,"(3, 3)","(4, 4)",average,21
0.9453,0.2202,0,True,True,307931,228,52,"(3, 3)","(5, 5)",max,51
0.9263,0.3095,0,True,True,243357,171,38,"(4, 4)","(4, 4)",average,66
0.9593,0.1576,8,False,False,383994,201,23,"(3, 3)","(3, 3)",average,8
0.9371,0.2734,0,True,True,173195,77,86,"(4, 4)","(5, 5)",max,26
0.7271,0.8957,0,True,True,228815,88,100,"(4, 4)","(5, 5)",average,66
0.9402,0.2168,0,True,True,144863,87,64,"(3, 3)","(5, 5)",max,18
0.969,0.1336,0,True,True,421163,255,25,"(5, 5)","(3, 3)",average,62
0.677,1.192,0,True,True,127151,22,85,"(5, 5)","(3, 3)",average,50
0.9681,0.1329,6,False,False,570533,230,30,"(4, 4)","(3, 3)",average,2
0.8453,0.5221,0,True,True,108463,219,18,"(2, 2)","(5, 5)",average,5
0.9416,0.2134,10,True,True,478231,187,31,"(2, 2)","(3, 3)",average,3
0.9617,0.1442,7,False,False,362473,117,18,"(5, 5)","(2, 2)",average,18
0.8833,0.4502,0,True,True,230135,137,64,"(5, 5)","(5, 5)",average,67
0.9446,0.2319,0,True,True,62063,168,4,"(4, 4)","(3, 3)",average,30
0.9412,0.2193,10,True,True,262625,153,34,"(3, 3)","(4, 4)",average,8
0.9631,0.1616,10,True,False,50807,77,24,"(4, 4)","(5, 5)",max,4
0.5616,1.4276,0,True,True,29775,15,23,"(4, 4)","(3, 3)",average,25
0.98,0.0872,0,True,True,2779217,221,74,"(5, 5)","(2, 2)",max,46
0.9764,0.1138,0,True,True,449839,256,68,"(4, 4)","(5, 5)",max,51
0.9621,0.1526,0,True,True,220276,232,25,"(4, 4)","(4, 4)",average,31
0.9562,0.192,0,True,True,601938,259,63,"(4, 4)","(4, 4)",average,61
0.9717,0.1364,0,True,True,360603,258,8,"(4, 4)","(2, 2)",average,66
0.9791,0.1059,0,True,True,264967,213,33,"(5, 5)","(4, 4)",max,55
0.909,0.3878,0,True,True,243011,16,88,"(4, 4)","(2, 2)",max,29
0.9798,0.0913,0,True,True,3613439,224,95,"(5, 5)","(2, 2)",max,52
0.9427,0.2025,10,True,True,197403,208,36,"(3, 3)","(5, 5)",max,24
0.8418,0.6222,0,True,True,182691,76,93,"(3, 3)","(5, 5)",max,52
0.8132,0.718,0,True,True,83077,26,38,"(4, 4)","(3, 3)",average,16
0.9731,0.1114,7,False,False,693263,235,80,"(5, 5)","(4, 4)",average,2
0.9486,0.2525,0,True,True,963555,243,20,"(2, 2)","(2, 2)",average,67
0.7762,0.7031,0,True,True,142534,103,53,"(3, 3)","(5, 5)",average,43
0.9523,0.1935,0,True,True,46867,93,18,"(4, 4)","(5, 5)",max,15
0.9673,0.1361,8,False,False,649067,188,42,"(3, 3)","(3, 3)",average,13
0.9359,0.2732,0,True,True,678530,180,19,"(2, 2)","(2, 2)",average,58
0.95,0.2187,0,True,True,94543,37,38,"(5, 5)","(3, 3)",average,20
0.9068,0.4215,0,True,True,1145546,64,91,"(2, 2)","(2, 2)",average,45
0.973,0.1171,9,True,False,297344,131,87,"(5, 5)","(5, 5)",max,7
0.8157,0.6172,0,True,True,321583,127,98,"(4, 4)","(5, 5)",average,66
0.9593,0.1997,0,True,True,1449455,115,64,"(3, 3)","(2, 2)",max,57
0.9554,0.1673,6,False,False,591279,176,91,"(5, 5)","(4, 4)",average,2
0.8448,0.5072,0,True,True,170969,74,90,"(2, 2)","(5, 5)",max,11
0.923,0.36,0,True,True,83335,37,58,"(5, 5)","(4, 4)",max,31
0.8399,0.5878,0,True,True,51965,26,39,"(3, 3)","(4, 4)",max,18
0.9357,0.252,0,True,True,52231,150,12,"(4, 4)","(5, 5)",max,43
0.8674,0.4295,0,True,True,395369,158,98,"(2, 2)","(5, 5)",max,49
0.9785,0.1015,0,True,True,3015419,189,94,"(4, 4)","(2, 2)",average,55
0.971,0.1221,9,True,False,520187,190,74,"(5, 5)","(4, 4)",average,6
0.6901,0.9891,0,True,True,101889,61,63,"(4, 4)","(5, 5)",max,65
0.8072,0.6421,0,True,True,65735,223,10,"(2, 2)","(5, 5)",average,27
0.6824,1.0083,0,True,True,147262,43,91,"(4, 4)","(4, 4)",average,52
0.9541,0.183,0,True,True,336767,40,49,"(5, 5)","(2, 2)",average,16
0.8377,0.5172,10,True,True,45287,185,8,"(2, 2)","(5, 5)",max,15
0.8474,0.5417,0,True,True,54311,65,16,"(3, 3)","(4, 4)",average,21
0.9497,0.1904,6,False,False,827765,238,70,"(2, 2)","(4, 4)",max,0
0.9388,0.2461,0,True,True,126847,99,48,"(5, 5)","(5, 5)",average,7
0.9529,0.2079,0,True,True,933767,150,76,"(4, 4)","(3, 3)",max,58
0.9771,0.111,0,True,True,1351547,124,64,"(5, 5)","(2, 2)",max,58
0.9767,0.1117,5,False,False,4344863,254,87,"(3, 3)","(2, 2)",max,9
0.9026,0.4077,0,True,True,75422,61,7,"(5, 5)","(2, 2)",max,66
